source,title,organization,url,currency,minimum_amount,maximum_amount,expected_amount,payment_evidence,powershell_fit,cash_conversion_speed,estimated_hours,estimated_value_per_hour,task_score,execution_score,execution_status,execution_reason,task_matches,fit_matches,complexity_matches
github_paid_issues,reference_scaling_suite / reference_hyperparameter_sweep cannot lower: ctx.resolved() at fingerprint time,marin-community/marin,https://github.com/marin-community/marin/issues/7264,,,,0.0,,0.9,90.0,4.0,0.0,92.0,79.76,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: python,"bounty, fix, python, agent",python,
github_paid_issues,"growth/cost: §45 TTS-provider bake-off — benchmark ElevenLabs alternatives on our TTS eval, swap only if a challenger wins on cost x quality",subhsubh24/HighlightMagic,https://github.com/subhsubh24/HighlightMagic/issues/510,,,,0.0,,0.82,100.0,5.0,0.0,90.0,79.44,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: api, data","bounty, one-time, fix, api","api, data",
github_paid_issues,Video Preview Bug & Suggested Fix,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/424,,,,0.0,,0.9,90.0,4.0,0.0,90.0,79.2,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, github","bounty, bug, fix, cli","cli, github",
github_paid_issues,Max 20x subscriber rate-limited within usage limits during Claude Code subagent orchestration (no early warning / no budget visibility),anthropics/claude-code,https://github.com/anthropics/claude-code/issues/76133,,,,0.0,,0.9,90.0,4.0,0.0,88.0,78.64,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli,"bounty, implement, agent, cli",cli,
github_paid_issues,[BUG] Cowork tab missing after July 1-2 update on Windows 11 Pro — yukonSilver marked as unsupported (regression),anthropics/claude-code,https://github.com/anthropics/claude-code/issues/73484,,,,0.0,,0.95,90.0,10.3,0.0,104.0,78.42,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: windows, api, github, data, testing","bounty, bug, api, testing, test","windows, api, github, data, testing",ios
github_paid_issues,[S-B] Add structured-data (`schema.org/JobPosting` for bounty listings),BountyOnChain/StellarBounty,https://github.com/BountyOnChain/StellarBounty/issues/396,,,,0.0,,0.82,90.0,5.0,0.0,96.0,78.32,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: json, data","bounty, paid task, reward, test","json, data",
github_paid_issues,Persist payment before receipt fulfillment,ddannyc/table-order,https://github.com/ddannyc/table-order/issues/16,,,,0.0,,0.8,90.0,5.0,0.0,98.0,78.24,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: database, data, backend","bounty, fix, database, test, agent","database, data, backend",
github_paid_issues,wrong care position at hr-tag(horizontal line),kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/395,,,,0.0,,0.9,90.0,4.0,0.0,86.0,78.08,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, github","bounty, bug, test, cli","cli, github",
github_paid_issues,Campaign 2026: Promote contributed definitions to applications/base_classes,nexusformat/definitions,https://github.com/nexusformat/definitions/issues/1639,,,,0.0,,0.95,90.0,4.0,0.0,80.0,78.0,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: script, github, data, python","bounty, script, python","script, github, data, python",
github_paid_issues,Address race in PerformanceCounterLib,dotnet/runtime,https://github.com/dotnet/runtime/issues/90803,,,,0.0,,0.95,90.0,4.0,0.0,80.0,78.0,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: windows, json, github, data, documentation","bounty, bug, documentation, test","windows, json, github, data, documentation",
github_paid_issues,LoCoMo: real profile (full features) underperforms LCM-only baseline (0.444 vs 0.474) — diagnose recall-side interference,joshuaswarren/remnic,https://github.com/joshuaswarren/remnic/issues/1879,,,,0.0,,0.82,90.0,5.0,0.0,90.0,76.64,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: json,"bounty, reward, bug, fix",json,
github_paid_issues,CCXT Prediction,ccxt/ccxt,https://github.com/ccxt/ccxt/issues/29226,,,,0.0,,0.9,90.0,4.0,0.0,80.0,76.4,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: script, github, python","bounty, script, python","script, github, python",
github_paid_issues,[200 MRG] Feature: multi-CV profiles with selector,mergeos-bounties/NeraJob,https://github.com/mergeos-bounties/NeraJob/issues/42,,,,0.0,,0.8,90.0,5.0,0.0,84.0,74.32,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, reward, fix, test",github,
github_paid_issues,[Checkout-TC_CO_25] - PDF export missing damage charges and partial payment history,duongthu712/Hotel_booking_project,https://github.com/duongthu712/Hotel_booking_project/issues/21,,,,0.0,,0.9,90.0,4.0,0.0,72.0,74.16,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, data","bounty, bug, cli","cli, data",
github_paid_issues,[Good First Issue] 🦑 Add new Grammar Point 124 - Beginner-Friendly Open-source Contribution,lingdojo/kana-dojo,https://github.com/lingdojo/kana-dojo/issues/24814,,,,0.0,,0.9,90.0,4.0,0.0,72.0,74.16,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, json, data","bounty, pull request, cli","cli, json, data",
github_paid_issues,[Good First Issue] 🍵 Add new Grammar Point 105 - Beginner-Friendly Open-source Contribution,lingdojo/kana-dojo,https://github.com/lingdojo/kana-dojo/issues/24719,,,,0.0,,0.9,90.0,4.0,0.0,72.0,74.16,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, json, data","bounty, pull request, cli","cli, json, data",
github_paid_issues,[Suggestion] Global Options File,SkriptLang/Skript,https://github.com/SkriptLang/Skript/issues/2028,,,,0.0,,0.9,90.0,4.0,0.0,72.0,74.16,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: script,"bounty, fix, script",script,
github_paid_issues,Not working correctly inside CDK drag and drop,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/549,,,,0.0,,0.9,90.0,4.0,0.0,72.0,74.16,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli,"bounty, bug, cli",cli,
github_paid_issues,[Good First Issue] 🍵 Add new Japan Fact 144 - Beginner-Friendly Open-source Contribution,lingdojo/kana-dojo,https://github.com/lingdojo/kana-dojo/issues/24809,,,,0.0,,0.9,90.0,4.0,0.0,72.0,74.16,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, json, data","bounty, pull request, cli","cli, json, data",
github_paid_issues,[Good First Issue] 🌋 Add new Japanese Proverb 64 - Beginner-Friendly Open-source Contribution,lingdojo/kana-dojo,https://github.com/lingdojo/kana-dojo/issues/24810,,,,0.0,,0.9,90.0,4.0,0.0,72.0,74.16,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, json, data","bounty, pull request, cli","cli, json, data",
github_paid_issues,[aw] No-Op Runs,github/gh-aw,https://github.com/github/gh-aw/issues/43499,,,,0.0,,0.8,90.0,5.0,0.0,82.0,73.76,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github, documentation","bounty, documentation, agent, workflow","github, documentation",
github_paid_issues,[aw] No-Op Runs,iamnbutler/multibuffer,https://github.com/iamnbutler/multibuffer/issues/86,,,,0.0,,0.8,90.0,5.0,0.0,82.0,73.76,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github, documentation","bounty, documentation, agent, workflow","github, documentation",
github_paid_issues,SM-063: Run the controlled external-alpha campaign and record the public-alpha decision,napsterX/secondmate,https://github.com/napsterX/secondmate/issues/72,,,,0.0,,0.82,90.0,11.3,0.0,102.0,73.7,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: api, github","bounty, implement, implementation, api, test","api, github",ios
github_paid_issues,ArchHub live status reports,Fargaly/ArchHub,https://github.com/Fargaly/ArchHub/issues/20,,,,0.0,,0.9,90.0,4.0,0.0,70.0,73.6,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, github","bounty, agent, cli","cli, github",
github_paid_issues,Issue 3 — No events emitted anywhere,Pi-Defi-world/Wpi,https://github.com/Pi-Defi-world/Wpi/issues/3,,,,0.0,,0.76,90.0,5.0,0.0,84.0,73.04,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: data,"bounty, reward, fix, test",data,
github_paid_issues,"[EPIC][harness] UA eval harness — QG grounding/entailment gates, grammar-lexical gate, annotation, bakeoffs, cutovers (drive board)",learn-ukrainian/learn-ukrainian.github.io,https://github.com/learn-ukrainian/learn-ukrainian.github.io/issues/4913,,,,0.0,,0.9,90.0,4.0,0.0,68.0,73.04,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: script,"bounty, script, test",script,
github_paid_issues,scripts/phpstan.sh silently no-ops `composer run analyse` at repo root,arqel-dev/arqel,https://github.com/arqel-dev/arqel/issues/368,,,,0.0,,0.9,90.0,10.3,0.0,90.0,72.9,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: script,"bounty, fix, implement, script",script,ios
github_paid_issues,[Clients]: User Accounts for Customers (Client Portal),InvoicePlane/InvoicePlane-v2,https://github.com/InvoicePlane/InvoicePlane-v2/issues/392,,,,0.0,,0.9,90.0,4.0,0.0,66.0,72.48,priority_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli, data","bounty, test, cli","cli, data",
github_paid_issues,Cache/retain circuit artifacts (in-process + baked) to eliminate per-task compilation,kunallimaye/lighter-prover,https://github.com/kunallimaye/lighter-prover/issues/322,,,,0.0,,0.76,90.0,5.0,0.0,82.0,72.48,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: data,"bounty, bug, fix, test",data,
github_paid_issues,P0: Verify delayed callback and physical-release evidence,ethtri/case-creator-studio,https://github.com/ethtri/case-creator-studio/issues/40,,,,0.0,,0.9,90.0,4.0,0.0,66.0,72.48,priority_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli,"bounty, test, cli",cli,
github_paid_issues,feat(contracts): Implement tier-based staking rewards in the backstop contract,soroventures/SoroMint,https://github.com/soroventures/SoroMint/issues/663,,,,0.0,,0.74,90.0,6.0,0.0,102.0,77.44,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: testing,"bounty, reward, implement, testing, test",testing,
github_paid_issues,[PRETEST] Track interview duration per case — not captured with synced data,cplreyes/ASPSI-DOH-UHC-CAPI-Development,https://github.com/cplreyes/ASPSI-DOH-UHC-CAPI-Development/issues/840,,,,0.0,,0.82,90.0,5.0,0.0,66.0,69.92,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: api, data","bounty, api, test","api, data",
github_paid_issues,ae-select is not exported to use in select button,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/465,,,,0.0,,0.8,90.0,5.0,0.0,68.0,69.84,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, bug, fix",github,
github_paid_issues,[GOVERNANCE LEDGER] Nexus 统一仓库治理、架构收敛与产品优化审计账本,Maximvonshaft/nexus_helpdesk,https://github.com/Maximvonshaft/nexus_helpdesk/issues/722,,,,0.0,,0.8,90.0,5.0,0.0,66.0,69.28,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github, data","bounty, implement, implementation","github, data",
github_paid_issues,chore: repair Sentinel Cortex store plan errors and stale generated state,autumngarage/sentinel,https://github.com/autumngarage/sentinel/issues/124,,,,0.0,,0.9,90.0,4.0,0.0,52.0,68.56,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli,"bounty, cli",cli,
github_paid_issues,bug(pricing-drift): Starter card advertises 'Benchmark insights' but the comparison table marks Starter '—' (and Free gets it while paid Starter doesn't) [LOW-MED],Traigent/traigent-web,https://github.com/Traigent/traigent-web/issues/174,,,,0.0,,0.76,90.0,5.0,0.0,68.0,68.56,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: data,"bounty, bug, fix",data,
github_paid_issues,Tab Indent feature,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/364,,,,0.0,,0.9,90.0,4.0,0.0,52.0,68.56,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: cli,"bounty, cli",cli,
github_paid_issues,Frantic Oath check-in,auscaster/frantic-board,https://github.com/auscaster/frantic-board/issues/1,,,,0.0,,0.9,90.0,4.0,0.0,48.0,67.44,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: windows, github","bounty, agent","windows, github",
github_paid_issues,Assign and show Pickup Numbers to customers,ddannyc/table-order,https://github.com/ddannyc/table-order/issues/18,,,,0.0,,0.75,90.0,5.0,0.0,62.0,66.56,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: backend,"bounty, test, agent",backend,
github_paid_issues,Can't use,Kovname/nano-banana-render,https://github.com/Kovname/nano-banana-render/issues/9,,,,0.0,,0.82,90.0,5.0,0.0,52.0,66.0,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: api,"bounty, api",api,
github_paid_issues,CF-71 · Hard-stop a processing job when its game is deleted,ClipFarmVB/ClipFarm,https://github.com/ClipFarmVB/ClipFarm/issues/83,,,,0.0,,0.82,90.0,5.0,0.0,52.0,66.0,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: api,"bounty, api",api,
github_paid_issues,Make Discord bot to announce new Merit bounties,unitaryfoundation/ucc,https://github.com/unitaryfoundation/ucc/issues/571,,,,0.0,,0.82,90.0,5.0,0.0,52.0,66.0,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: integration,"bounty, integration",integration,
github_paid_issues,CoWSwap Integration Improvements,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5954,,,,0.0,,0.82,90.0,5.0,0.0,52.0,66.0,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github, integration","bounty, integration","github, integration",
github_paid_issues,Document.execCommand() deprecated,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/467,,,,0.0,,0.82,90.0,5.0,0.0,52.0,66.0,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: api,"bounty, api",api,
github_paid_issues,"Generalized ""GitHub Webhook + Contributor Role -> Rewards"" No Config v1",devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5039,,,,0.0,,0.8,90.0,5.0,0.0,52.0,65.36,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, reward",github,
github_paid_issues,"Generalized ""GitHub Webhook + Contributor Role -> Rewards"" Contributor Class v2",devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5045,,,,0.0,,0.8,90.0,5.0,0.0,52.0,65.36,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, reward",github,
github_paid_issues,"Generalized ""GitHub Webhook + Contributor Role -> Rewards"" With Config v3",devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5927,,,,0.0,,0.8,90.0,5.0,0.0,52.0,65.36,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, reward",github,
github_paid_issues,Project: Maximo Start Center Standardization,cityofaustin/atd-data-tech,https://github.com/cityofaustin/atd-data-tech/issues/17913,,,,0.0,,0.8,90.0,5.0,0.0,52.0,65.36,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github, data","bounty, github issue","github, data",
github_paid_issues,📊 SMAG pilot ledger (auto-capture sink),humanaios-ui/operations,https://github.com/humanaios-ui/operations/issues/103,,,,0.0,,0.82,90.0,5.0,0.0,48.0,64.88,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: json,"bounty, workflow",json,
github_paid_issues,can the change detector run when AeSelectComponent (ControlValueAccessor ) writeValue adjust the value,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/341,,,,0.0,,0.8,90.0,5.0,0.0,50.0,64.8,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, bug",github,
github_paid_issues,Text align not working,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/441,,,,0.0,,0.8,90.0,5.0,0.0,50.0,64.8,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, bug",github,
github_paid_issues,Design: prevent accidental deletion of submitted snapshots,hackforla/tdm-calculator,https://github.com/hackforla/tdm-calculator/issues/2568,,,,0.0,,0.8,90.0,9.9,0.0,66.0,64.38,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, implement, implementation",github,design system
github_paid_issues,GitHub OAuth consent still shows personal ClawdHub / steipete branding (reopen of #2524),openclaw/clawhub,https://github.com/openclaw/clawhub/issues/3051,,,,0.0,,0.8,90.0,5.0,0.0,48.0,64.24,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,"bounty, fix",github,
github_paid_issues,[dataset]: Passive Acoustic Reporting System Templates from PACM,ioos/bio_data_guide,https://github.com/ioos/bio_data_guide/issues/259,,,,0.0,,0.8,90.0,5.0,0.0,48.0,64.24,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: database, data","bounty, database","database, data",
github_paid_issues,How to get event when someone remove image?,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/48,,,,0.0,,0.8,90.0,5.0,0.0,48.0,64.24,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: database, data","bounty, database","database, data",
github_paid_issues,Windows Support,pex-tool/pex,https://github.com/pex-tool/pex/issues/2658,,,,0.0,,0.9,90.0,4.0,0.0,30.0,62.4,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: windows, github",bounty,"windows, github",
github_paid_issues,Licencing issues when contributors had sold their copyright to paid platforms,scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn/issues/34489,,,,0.0,,0.76,90.0,5.0,0.0,44.0,61.84,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: data,"bounty, test",data,
github_paid_issues,Scraper / crawler expansion & accuracy,Retriive/campusQ,https://github.com/Retriive/campusQ/issues/103,,,,0.0,,0.76,90.0,5.0,0.0,44.0,61.84,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: data, backend","bounty, test","data, backend",
github_paid_issues,Support Ctrl-N/P for moving in dropdowns on macOS,zulip/zulip,https://github.com/zulip/zulip/issues/10884,,,,0.0,,0.7,90.0,6.0,0.0,46.0,60.48,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: documentation,"bounty, documentation",documentation,
github_paid_issues,SofaScore #946: вывод в прод после PR #950 (пересбор → пилот → онбординг топ-5 → деплой),sergeykuznetsov1995/data-platform-football,https://github.com/sergeykuznetsov1995/data-platform-football/issues/951,,,,0.0,,0.82,90.0,5.0,0.0,30.0,59.84,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: json,bounty,json,
github_paid_issues,predict: 12 case(s),ModelMirrorAI/fedcourtsai,https://github.com/ModelMirrorAI/fedcourtsai/issues/717,,,,0.0,,0.82,90.0,5.0,0.0,30.0,59.84,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: json,bounty,json,
github_paid_issues,[Good First Issue] 🐙 Add new Video Game Quote 91 - Beginner-Friendly Open-source Contribution,lingdojo/kana-dojo,https://github.com/lingdojo/kana-dojo/issues/24725,,,,0.0,,0.82,90.0,5.0,0.0,30.0,59.84,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: json, data",bounty,"json, data",
github_paid_issues,[Good First Issue] 🎍 Add new Trivia Question 73 - Beginner-Friendly Open-source Contribution,lingdojo/kana-dojo,https://github.com/lingdojo/kana-dojo/issues/24812,,,,0.0,,0.82,90.0,5.0,0.0,30.0,59.84,standard_execution_review,"Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: json, data",bounty,"json, data",
github_paid_issues,[lessons] Lessons log (pinned) — calibration + retrospectives,daniboomerang/attalabs,https://github.com/daniboomerang/attalabs/issues/453,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Nomic Embeddings Model for +10% Accuracy,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5064,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Multiple Matchmaking Comments,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5055,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,New Proposal Router,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5840,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Check dev experience on starting an issue,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5027,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Config Protection,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5034,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Nudge to claim DEMO currency,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5000,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Reminder is sent on PR reopening even with no assignee,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5957,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Integrate Wallet Connect via Reown AppKit,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5874,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Security monitoring,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5846,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Integrate Liquity V1 Stability Pool for LUSD Collateral Yield,devpool-directory/devpool-directory,https://github.com/devpool-directory/devpool-directory/issues/5931,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Account recovery request,pypi/support,https://github.com/pypi/support/issues/11436,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Generated CSS effects on other areas. Tried with ShadowDom but didn't work.,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/489,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,memory performance issue after hidding buttons,kolkov/angular-editor,https://github.com/kolkov/angular-editor/issues/477,,,,0.0,,0.8,90.0,5.0,0.0,30.0,59.2,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,
github_paid_issues,Need data for how many upfront warrant fees have been paid during filing,pucardotorg/dristi,https://github.com/pucardotorg/dristi/issues/5883,,,,0.0,,0.76,90.0,5.0,0.0,30.0,57.92,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: data,bounty,data,
github_paid_issues,"Tradition sponsorship of Prospects: Academy entrance debt, per-Beginning tradition slates, The Vanishing",Arx-Game/arxii,https://github.com/Arx-Game/arxii/issues/2428,,,,0.0,,0.76,90.0,5.0,0.0,30.0,57.92,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: data,bounty,data,
github_paid_issues,Operator Bridge — Active Work Queue / Live Command Log,antonvdberg-bit/corpflow-ai-command-center,https://github.com/antonvdberg-bit/corpflow-ai-command-center/issues/249,,,,0.0,,0.8,90.0,9.9,0.0,30.0,54.3,standard_execution_review,Tarefa pontual identificada.; Remuneração explícita identificada.; Execução remota identificada.; Compatibilidade digital: github,bounty,github,rails
