id,title,url,organization,reward_amount,reward_currency,start_date,end_date,location,online,participants,status,skills,candidate_score,verification_status
775,hackPHS 2026,https://hackphs2026.devpost.com/,Princeton High School,,USD,2026-10-10,2026-10-11,Princeton High School,0,20,upcoming,"Beginner Friendly, Open Ended, Web",15.0,staged
837,Girls Hoo Hack 2026,https://girls-hoo-hack-2026.devpost.com/,Girls Who Code UVA,,USD,2026-10-17,2026-10-18,University of Virginia - Rice Hall,0,3,upcoming,"Beginner Friendly, Open Ended, Social Good",15.0,staged
838,GeauxHack 2026,https://geauxhack-2026.devpost.com/,SASE-LSU,,USD,2026-10-23,2026-10-25,Patrick F. Taylor Hall,0,3,upcoming,"Beginner Friendly, Mobile, Web",15.0,staged
172,HackCamp 2026,https://hackcamp-2026.devpost.com/,nwPlus,,USD,2026-11-07,2026-11-08,"University Endowment Lands, Canada",0,7,upcoming,Beginner Friendly,15.0,staged
822,Cutie Hack 2026,https://cutie-hack-2026.devpost.com/,ACM at UCR,,USD,2026-11-21,2026-11-21,UC Riverside - Winston Chung Hall,0,6,upcoming,"Beginner Friendly, Open Ended, Social Good",15.0,staged
849,Revolution,https://revolution-mty2026.devpost.com/,Hack Club Monterrey and High Coders MTY,,USD,2026-12-05,2026-12-06,Museo Del Acero Horno 3,0,2,upcoming,"Beginner Friendly, IoT, Open Ended",15.0,staged
128,Hoya Hacks 2027,https://hoya-hacks-2027.devpost.com/,Hoya Hacks,,USD,2027-01-22,2027-01-24,Healey Family Student Center,0,14,upcoming,"Beginner Friendly, Open Ended, Social Good",15.0,staged
143,GoatHacks 2027,https://goathacks-2027.devpost.com/,WPI ACM,,USD,2027-02-12,2027-02-14,WPI - Campus Center,0,13,upcoming,"Beginner Friendly, Low/No Code, IoT",15.0,staged
840,.devHacks 2027,https://devhacks-2027.devpost.com/,.devClub,,USD,2027-02-19,2027-02-21,"EITC Building, University of Manitoba",0,3,upcoming,"Beginner Friendly, Open Ended",15.0,staged
167,Kent Hack Enough 2027,https://khe-2027.devpost.com/,HacKSU,,USD,2027-03-06,2027-03-07,Kent State University - DI Hub,0,4,upcoming,"Beginner Friendly, Open Ended",15.0,staged
779,Build with Gemini - Gen Recruiter,https://gen-recruiter-google-gemini.devpost.com/,Trainzex AI,,USD,2026-09-10,2026-09-10,"Jaipur, India",0,17,upcoming,Machine Learning/AI,12.0,staged
796,UPAI-Hackdays,https://upai-hackdays.devpost.com/,MLH,,USD,2026-09-07,2026-09-10,Virtual,0,11,upcoming,"Beginner Friendly, Blockchain, Open Ended",12.0,staged
788,Hack CMU,https://hack-cmu-2026.devpost.com/,Carnegie Mellon University,,USD,2026-09-11,2026-09-12,Carnegie Mellon University,0,13,upcoming,"Beginner Friendly, Low/No Code, Machine Learning/AI",12.0,staged
808,SaugaHacks,https://saugahacks-2026.devpost.com/,Sauga Hacks,,USD,2026-09-12,2026-09-12,Mississauga,0,7,upcoming,"Beginner Friendly, Databases, Education",12.0,staged
851,internal hackathon | Elevate Ecosystem,https://internal-ee-hackathon.devpost.com/,uniplay,,USD,2026-09-11,2026-09-12,"Bengaluru, India",0,1,upcoming,"E-commerce/Retail, Education",12.0,staged
803,Hack Knowvy - 1,https://hack-knowvy-1.devpost.com/,Knowvy Technologies,,USD,2026-09-13,2026-09-13,"Indrapuri, Bhopal",0,8,upcoming,"IoT, Machine Learning/AI, Web",12.0,staged
147,Southwest MN Hacks,https://southwest-mn-hacks.devpost.com/,Aulden,,USD,2026-09-12,2026-09-13,"Upper conference center, SMSU",0,10,upcoming,"Beginner Friendly, Machine Learning/AI, Open Ended",12.0,staged
801,CommuniHacks,https://communihacks.devpost.com/,CommuniHacks,4200.0,USD,2026-11-07,2026-11-08,Builders Club,0,9,upcoming,"Design, Education, Social Good",10.0,staged
137,HackPSU Fall 2026,https://hackpsu-fall-2026.devpost.com/,HackPSU,3000.0,USD,2026-10-24,2026-10-25,ECoRE Building,0,21,upcoming,"Beginner Friendly, Education, Open Ended",10.0,staged
802,Central Hacks,https://central-hacks.devpost.com/,Central Michigan University,1200.0,USD,2026-11-14,2026-11-15,Central Michigan University Pearce Hall,0,9,upcoming,"Beginner Friendly, Open Ended",10.0,staged
155,"Daytona HackSprint w/ Braintrust - SF, July 2026",https://daytona-hacksprint-sf-jul-2026.devpost.com/,daytona,8000.0,USD,2026-07-24,2026-07-24,"San Francisco, CA, USA",0,3,upcoming,Machine Learning/AI,7.0,staged
144,"Build with AI extended : Build, automate, impact",https://build-with-ai-extended.devpost.com/,MLH,,USD,2026-07-25,2026-07-25,Agence Togo Digital,0,5,upcoming,"IoT, Low/No Code, Web",7.0,staged
80,HackDays Delhi,https://hackdays-delhi.devpost.com/,MLH,,USD,2026-07-25,2026-07-25,India,0,235,upcoming,"Beginner Friendly, Low/No Code, Web",7.0,staged
106,Esri's Weekend of Innovation 2026,https://esri-woi-2026.devpost.com/,ESRI,,USD,2026-07-24,2026-07-26,Redlands,0,18,upcoming,"Beginner Friendly, Open Ended, Social Good",7.0,staged
51,Garuda Hacks 7.0,https://gh7.devpost.com/,Garuda Hacks,,USD,2026-07-16,2026-07-17,Universitas Multimedia Nusantara (UMN),0,81,open,"Beginner Friendly, Machine Learning/AI, Social Good",2.0,staged
169,TEL: Spatial Intelligence Ideathon,https://spatial-intelligence-ideathon.devpost.com/,Tech Exploration Lab,1500.0,USD,2026-07-18,2026-07-18,Tech Exploration Lab,0,1,upcoming,"AR/VR, Machine Learning/AI",0.0,staged
168,Hack Days Nashik,https://hack-days-nashik.devpost.com/,Hack4Brahma,,USD,2026-07-18,2026-07-18,"Sandip University, Nashik",0,1,upcoming,Open Ended,0.0,staged
110,Hackathon New Delhi: Build AI Agents,https://hackathon-elk-gcp.devpost.com/,Elastic,,USD,2026-07-18,2026-07-18,ThoughtWorks Technologies - Gurugram,0,15,upcoming,"Databases, DevOps, Machine Learning/AI",0.0,staged
111,757 BLD WKND 2026 2.0,https://757-bld-wknd-2026-2-0.devpost.com/,Drexel IEEE,,USD,2026-07-17,2026-07-19,Assembly Building,0,14,upcoming,"Beginner Friendly, Mobile, Web",0.0,staged
154,Midnight Hackathon,https://midnight-hackathon-july-2026.devpost.com/,Major League Hacking,,USD,2026-07-17,2026-07-19,"New York, NY, USA",0,3,upcoming,"Beginner Friendly, Blockchain",0.0,staged
103,MelonJam 7,https://melonjam-7.devpost.com/,Cupertino GDC,,USD,2026-07-17,2026-07-20,Online,1,24,upcoming,"Beginner Friendly, Design, Gaming",0.0,staged
124,Horizon STEM Hackthon,https://horizon-stem-hackthon.devpost.com/,Horizon STEM,,USD,2026-07-25,2026-07-25,The Coder School Suwanee,0,9,upcoming,"IoT, Productivity",0.0,staged
766,CodeBox Hacks,https://codebox-hacks.devpost.com/,CodeBox,,USD,2026-09-05,2026-09-06,Cal Poly Advanced Technology Lab,0,53,upcoming,"Beginner Friendly, Education, Machine Learning/AI",0.0,staged
834,Rutgers x Elastic Hackathon,https://rutgers-x-elastic-hackathon.devpost.com/,Elastic,,USD,2026-09-14,2026-09-14,Richard Weeks Hall of Eng - Room 211,0,3,upcoming,"Beginner Friendly, Databases, Machine Learning/AI",0.0,staged
148,AI Hackathon 2026 by LA Hacks,https://la-ai-hackathon-2026.devpost.com/,LA Hacks,,USD,2026-10-17,2026-10-18,James West Alumni Center,0,21,upcoming,Machine Learning/AI,0.0,staged
844,Hack Like W@CC 2026,https://hack-like-wacc-26.devpost.com/,Women at College of Computing @ GT,,USD,2026-10-17,2026-10-18,"Georgia Tech – Klaus Atrium, Klaus 1116",0,2,upcoming,"Health, Machine Learning/AI, Open Ended",0.0,staged
133,WWU Social Justice Hackathon,https://wwu-sj-hack.devpost.com/,Western Washington University,,USD,2026-10-16,2026-10-18,WWU - Kaiser Borsari Building,0,11,upcoming,Social Good,0.0,staged
856,REMOVE,https://black-cs-summit-2025-hackathon.devpost.com/,me,,USD,2026-11-08,2026-11-08,"Chicago, Illinois, USA",0,1,upcoming,"Machine Learning/AI, Quantum, Social Good",0.0,staged
821,Hack-a-ton with Friends,https://hack-a-ton-with-friends.devpost.com/,naitsa,,USD,2026-11-14,2026-11-15,DOW Theatre,0,6,upcoming,"Education, Beginner Friendly",0.0,staged
125,Vibe Code Animated Maps,https://vibecode-animated-maps.devpost.com/,Mappi Studio,,USD,2026-12-20,2026-12-20,South Plainfield Library,0,20,upcoming,"Design, Education, Web",0.0,staged
